,DateTime,Thermocouple Temperature (C),Sensor Temp (Hz),Sensor Moist (Hz)
12372,2017-10-05 13:56:43.081951,25.25,5405.41,13513.0
12373,2017-10-05 13:56:44.121132,25.25,5405.41,13513.0
12374,2017-10-05 13:56:45.160797,24.75,5128.21,13513.0
12375,2017-10-05 13:56:46.184328,25.25,5405.41,13698.0
12376,2017-10-05 13:56:47.224231,25.0,5128.21,13698.0
12377,2017-10-05 13:56:48.263439,25.25,5405.41,13513.0
12378,2017-10-05 13:56:49.303233,25.25,5347.59,13513.0
12379,2017-10-05 13:56:50.326873,24.75,5347.59,13513.0
12380,2017-10-05 13:56:51.366348,25.0,5405.41,13513.0
12381,2017-10-05 13:56:52.405890,24.75,5347.59,13698.0
12382,2017-10-05 13:56:53.445334,25.25,5434.78,13698.0
12383,2017-10-05 13:56:54.485102,25.25,5405.41,13513.0
12384,2017-10-05 13:56:55.508428,24.75,5208.33,13513.0
12385,2017-10-05 13:56:56.548203,25.25,5405.41,14705.0
12386,2017-10-05 13:56:57.587914,24.75,5263.16,13333.0
12387,2017-10-05 13:56:58.627487,25.25,5076.14,13513.0
12388,2017-10-05 13:56:59.650611,25.25,5347.59,13513.0
12389,2017-10-05 13:57:00.690183,25.25,5524.86,13698.0
12390,2017-10-05 13:57:01.730004,25.25,5347.59,13513.0
12391,2017-10-05 13:57:02.769567,25.25,5376.34,13513.0
12392,2017-10-05 13:57:03.809233,25.5,5347.59,13513.0
12393,2017-10-05 13:57:04.832740,24.75,5347.59,13513.0
12394,2017-10-05 13:57:05.872410,24.25,5347.59,13513.0
12395,2017-10-05 13:57:06.912039,25.25,5347.59,13698.0
12396,2017-10-05 13:57:07.951406,24.75,5154.64,13513.0
12397,2017-10-05 13:57:08.990834,24.5,5347.59,13513.0
12398,2017-10-05 13:57:10.014205,25.25,5347.59,13698.0
12399,2017-10-05 13:57:11.053933,25.25,5464.48,13513.0
12400,2017-10-05 13:57:12.093498,25.25,5347.59,13513.0
12401,2017-10-05 13:57:13.133013,25.0,5347.59,13698.0
12402,2017-10-05 13:57:14.156881,25.5,5434.78,13513.0
12403,2017-10-05 13:57:15.196252,25.25,5347.59,13698.0
12404,2017-10-05 13:57:16.235737,25.5,5347.59,13513.0
12405,2017-10-05 13:57:17.275285,25.0,5102.04,13513.0
12406,2017-10-05 13:57:18.314876,25.0,5405.41,13698.0
12407,2017-10-05 13:57:19.338658,25.25,5464.48,14084.0
12408,2017-10-05 13:57:20.378163,24.75,5181.35,13698.0
12409,2017-10-05 13:57:21.417794,25.0,5347.59,13513.0
12410,2017-10-05 13:57:22.457645,24.75,5347.59,13698.0
12411,2017-10-05 13:57:23.480893,25.0,5102.04,13513.0
12412,2017-10-05 13:57:24.520442,25.0,5347.59,13513.0
12413,2017-10-05 13:57:25.560208,25.0,5347.59,13513.0
12414,2017-10-05 13:57:26.599838,25.0,5617.98,13698.0
12415,2017-10-05 13:57:27.639291,25.25,5347.59,13698.0
12416,2017-10-05 13:57:28.662529,24.75,5076.14,13513.0
12417,2017-10-05 13:57:29.702321,25.5,5347.59,13513.0
12418,2017-10-05 13:57:30.741945,25.25,5154.64,13513.0
12419,2017-10-05 13:57:31.781189,25.5,5181.35,13698.0
12420,2017-10-05 13:57:32.804815,25.25,5347.59,13513.0
12421,2017-10-05 13:57:33.844507,25.25,5434.78,13513.0
12422,2017-10-05 13:57:34.884048,25.0,5154.64,13513.0
12423,2017-10-05 13:57:35.923765,24.75,5102.04,13513.0
12424,2017-10-05 13:57:36.963022,25.25,5347.59,13513.0
12425,2017-10-05 13:57:37.986789,25.25,5405.41,13513.0
12426,2017-10-05 13:57:39.026238,25.25,5347.59,13698.0
12427,2017-10-05 13:57:40.065749,24.75,5347.59,13513.0
12428,2017-10-05 13:57:41.105528,24.75,5347.59,13513.0
12429,2017-10-05 13:57:42.129227,24.5,5347.59,13333.0
12430,2017-10-05 13:57:43.168821,25.25,5347.59,13513.0
12431,2017-10-05 13:57:44.208154,25.25,5434.78,13513.0
12432,2017-10-05 13:57:45.247906,25.25,5181.35,13513.0
12433,2017-10-05 13:57:46.287431,25.5,5555.56,13698.0
12434,2017-10-05 13:57:47.310929,24.75,5376.34,13513.0
12435,2017-10-05 13:57:48.350551,25.0,5494.51,13513.0
12436,2017-10-05 13:57:49.390185,25.25,5347.59,13513.0
12437,2017-10-05 13:57:50.429698,25.0,5347.59,13513.0
12438,2017-10-05 13:57:51.453450,25.25,5347.59,13698.0
12439,2017-10-05 13:57:52.492806,24.75,5347.59,13513.0
12440,2017-10-05 13:57:53.532204,24.5,5347.59,13698.0
12441,2017-10-05 13:57:54.571765,24.75,5347.59,13513.0
12442,2017-10-05 13:57:55.611550,25.25,5405.41,13513.0
12443,2017-10-05 13:57:56.635270,25.25,5347.59,13513.0
12444,2017-10-05 13:57:57.674676,25.25,5347.59,13698.0
12445,2017-10-05 13:57:58.714129,25.25,5464.48,13513.0
12446,2017-10-05 13:57:59.753734,25.25,5376.34,13513.0
12447,2017-10-05 13:58:00.777539,25.25,5434.78,13513.0
12448,2017-10-05 13:58:01.816939,25.25,5347.59,13513.0
12449,2017-10-05 13:58:02.856459,25.0,5405.41,13513.0
12450,2017-10-05 13:58:03.896114,25.0,5405.41,13513.0
12451,2017-10-05 13:58:04.935857,25.25,5208.33,12345.0
12452,2017-10-05 13:58:05.959161,25.25,5405.41,13513.0
12453,2017-10-05 13:58:06.998558,25.25,5376.34,13888.0
12454,2017-10-05 13:58:08.038429,25.25,5154.64,13698.0
12455,2017-10-05 13:58:09.077688,25.25,5154.64,12987.0
12456,2017-10-05 13:58:10.101293,24.75,5405.41,13698.0
12457,2017-10-05 13:58:11.141088,24.75,5000.0,13698.0
12458,2017-10-05 13:58:12.180491,24.75,5347.59,13698.0
12459,2017-10-05 13:58:13.220365,25.0,5347.59,13513.0
12460,2017-10-05 13:58:14.259894,25.25,5434.78,13513.0
12461,2017-10-05 13:58:15.283195,25.25,5347.59,13698.0
12462,2017-10-05 13:58:16.323026,25.25,5347.59,13333.0
12463,2017-10-05 13:58:17.362337,25.25,5347.59,13513.0
12464,2017-10-05 13:58:18.402109,25.5,5347.59,13698.0
12465,2017-10-05 13:58:19.425424,25.25,5347.59,13698.0
12466,2017-10-05 13:58:20.465343,25.5,5347.59,13698.0
12467,2017-10-05 13:58:21.504690,25.25,5235.6,13513.0
12468,2017-10-05 13:58:22.544385,25.25,5347.59,13888.0
12469,2017-10-05 13:58:23.583793,24.75,5434.78,13513.0
12470,2017-10-05 13:58:24.607328,25.0,5376.34,13333.0
12471,2017-10-05 13:58:25.647087,24.75,5050.5,13513.0
12472,2017-10-05 13:58:26.686699,25.0,5347.59,13513.0
12473,2017-10-05 13:58:27.726088,25.25,5319.15,13698.0
12474,2017-10-05 13:58:28.750125,25.25,5347.59,15151.0
12475,2017-10-05 13:58:29.789311,24.25,5347.59,13513.0
12476,2017-10-05 13:58:30.828792,25.25,5208.33,13513.0
12477,2017-10-05 13:58:31.868701,25.25,5347.59,13513.0
12478,2017-10-05 13:58:32.908148,24.75,5405.41,13333.0
12479,2017-10-05 13:58:33.931640,24.5,5347.59,13698.0
12480,2017-10-05 13:58:34.971306,25.25,5347.59,13333.0
12481,2017-10-05 13:58:36.011018,25.25,5405.41,13513.0
12482,2017-10-05 13:58:37.050709,25.25,5347.59,13698.0
12483,2017-10-05 13:58:38.090091,25.5,5434.78,13513.0
12484,2017-10-05 13:58:39.113629,25.0,5347.59,13698.0
12485,2017-10-05 13:58:40.153287,25.0,5347.59,13513.0
12486,2017-10-05 13:58:41.192591,24.75,5555.56,13513.0
12487,2017-10-05 13:58:42.232685,25.25,5347.59,13698.0
12488,2017-10-05 13:58:43.255880,25.0,5128.21,13513.0
12489,2017-10-05 13:58:44.295598,25.0,5347.59,13513.0
12490,2017-10-05 13:58:45.335214,25.25,5464.48,13513.0
12491,2017-10-05 13:58:46.374848,24.75,5405.41,13513.0
12492,2017-10-05 13:58:47.414306,24.75,5405.41,13333.0
12493,2017-10-05 13:58:48.437624,24.75,5405.41,13333.0
12494,2017-10-05 13:58:49.477655,25.25,5347.59,13513.0
12495,2017-10-05 13:58:50.516873,25.25,5347.59,13698.0
12496,2017-10-05 13:58:51.556658,24.75,5347.59,13513.0
12497,2017-10-05 13:58:52.579994,25.5,5347.59,13513.0
12498,2017-10-05 13:58:53.619885,25.0,5494.51,13513.0
12499,2017-10-05 13:58:54.659291,24.75,5076.14,13513.0
12500,2017-10-05 13:58:55.698994,25.25,5347.59,13513.0
12501,2017-10-05 13:58:56.738364,24.75,5347.59,13698.0
12502,2017-10-05 13:58:57.762342,25.25,5208.33,13698.0
12503,2017-10-05 13:58:58.801967,25.0,5347.59,13698.0
12504,2017-10-05 13:58:59.841308,24.75,5347.59,13513.0
12505,2017-10-05 13:59:00.881057,24.75,5347.59,13513.0
12506,2017-10-05 13:59:01.904601,25.25,5347.59,13698.0
12507,2017-10-05 13:59:02.944343,25.25,5434.78,13513.0
12508,2017-10-05 13:59:03.983512,25.0,5347.59,13698.0
12509,2017-10-05 13:59:05.023129,25.0,5347.59,13513.0
12510,2017-10-05 13:59:06.062848,25.0,5347.59,13513.0
12511,2017-10-05 13:59:07.086413,25.25,5347.59,13513.0
12512,2017-10-05 13:59:08.125802,25.25,5347.59,13513.0
12513,2017-10-05 13:59:09.164835,25.5,5347.59,13333.0
12514,2017-10-05 13:59:10.204342,24.75,5347.59,13333.0
12515,2017-10-05 13:59:11.228119,25.25,5464.48,13513.0
12516,2017-10-05 13:59:12.267649,24.5,5347.59,13698.0
12517,2017-10-05 13:59:13.307223,25.0,5347.59,13698.0
12518,2017-10-05 13:59:14.346866,25.25,5347.59,12500.0
12519,2017-10-05 13:59:15.386205,25.0,5494.51,13513.0
12520,2017-10-05 13:59:16.409862,25.0,5434.78,13513.0
12521,2017-10-05 13:59:17.449653,24.75,5524.86,13698.0
12522,2017-10-05 13:59:18.488899,25.25,5319.15,13698.0
12523,2017-10-05 13:59:19.528367,25.0,5347.59,13698.0
12524,2017-10-05 13:59:20.552167,25.25,5347.59,13513.0
12525,2017-10-05 13:59:21.591656,25.5,5347.59,13698.0
12526,2017-10-05 13:59:22.631218,25.5,5347.59,13333.0
12527,2017-10-05 13:59:23.670623,25.25,5347.59,13698.0
12528,2017-10-05 13:59:24.710417,24.75,5025.13,13513.0
12529,2017-10-05 13:59:25.734049,24.75,5347.59,13698.0
12530,2017-10-05 13:59:26.773454,25.25,5347.59,13513.0
12531,2017-10-05 13:59:27.813181,25.0,5347.59,13333.0
12532,2017-10-05 13:59:28.852457,25.25,5347.59,13698.0
12533,2017-10-05 13:59:29.876028,25.0,5347.59,13513.0
12534,2017-10-05 13:59:30.915591,24.75,5263.16,13333.0
12535,2017-10-05 13:59:31.955302,25.0,5319.15,13513.0
12536,2017-10-05 13:59:32.994778,25.25,5494.51,13333.0
12537,2017-10-05 13:59:34.034400,24.25,5494.51,13513.0
12538,2017-10-05 13:59:35.058309,24.5,5319.15,13698.0
12539,2017-10-05 13:59:36.097520,24.75,5586.59,12658.0
12540,2017-10-05 13:59:37.137305,25.25,5405.41,13513.0
12541,2017-10-05 13:59:38.176811,24.75,5128.21,13513.0
12542,2017-10-05 13:59:39.200640,25.25,5319.15,13513.0
12543,2017-10-05 13:59:40.239625,25.25,5434.78,13513.0
12544,2017-10-05 13:59:41.279527,25.25,5025.13,13513.0
12545,2017-10-05 13:59:42.319166,25.0,5319.15,13513.0
12546,2017-10-05 13:59:43.358543,25.0,5025.13,13513.0
12547,2017-10-05 13:59:44.382205,25.0,5181.35,13513.0
12548,2017-10-05 13:59:45.421737,25.25,5263.16,13513.0
12549,2017-10-05 13:59:46.461142,25.25,5319.15,13513.0
12550,2017-10-05 13:59:47.500770,25.0,5319.15,13698.0
12551,2017-10-05 13:59:48.540371,25.0,5319.15,13513.0
12552,2017-10-05 13:59:49.564204,25.0,5319.15,13698.0
12553,2017-10-05 13:59:50.603780,24.75,5319.15,13513.0
12554,2017-10-05 13:59:51.643239,24.75,5347.59,13698.0
12555,2017-10-05 13:59:52.682926,25.25,5319.15,13698.0
12556,2017-10-05 13:59:53.706246,24.75,5434.78,13513.0
12557,2017-10-05 13:59:54.745996,25.25,5319.15,13513.0
12558,2017-10-05 13:59:55.785435,25.25,5154.64,13513.0
12559,2017-10-05 13:59:56.825042,24.75,5154.64,13513.0
12560,2017-10-05 13:59:57.864646,25.0,5347.59,13513.0
12561,2017-10-05 13:59:58.887899,24.25,5102.04,14285.0
12562,2017-10-05 13:59:59.927779,25.0,5405.41,13513.0
12563,2017-10-05 14:00:00.967203,25.25,5376.34,15151.0
12564,2017-10-05 14:00:02.007009,25.0,5319.15,13698.0
12565,2017-10-05 14:00:03.030472,25.25,5376.34,13513.0
12566,2017-10-05 14:00:04.070233,25.25,5434.78,13513.0
12567,2017-10-05 14:00:05.109574,24.75,5405.41,13333.0
12568,2017-10-05 14:00:06.149661,25.25,5347.59,13513.0
12569,2017-10-05 14:00:07.188781,24.75,5617.98,13513.0
12570,2017-10-05 14:00:08.212478,25.25,5319.15,13333.0
12571,2017-10-05 14:00:09.251834,24.75,5376.34,13513.0
12572,2017-10-05 14:00:10.291623,25.0,5434.78,13698.0
12573,2017-10-05 14:00:11.330890,24.75,5319.15,13513.0
12574,2017-10-05 14:00:12.354902,25.0,5555.56,13698.0
12575,2017-10-05 14:00:13.393981,24.75,5347.59,13698.0
12576,2017-10-05 14:00:14.433910,25.25,5319.15,13698.0
12577,2017-10-05 14:00:15.473543,24.75,5319.15,13333.0
12578,2017-10-05 14:00:16.513053,24.5,5154.64,13698.0
12579,2017-10-05 14:00:17.536590,24.75,5464.48,13513.0
12580,2017-10-05 14:00:18.576311,25.0,5102.04,13333.0
12581,2017-10-05 14:00:19.615606,25.25,5347.59,13698.0
12582,2017-10-05 14:00:20.655174,25.25,5347.59,13513.0
12583,2017-10-05 14:00:21.678963,25.25,5555.56,13888.0
12584,2017-10-05 14:00:22.718419,25.25,5319.15,13513.0
12585,2017-10-05 14:00:23.757957,24.75,5319.15,13513.0
12586,2017-10-05 14:00:24.797800,24.5,5154.64,13698.0
12587,2017-10-05 14:00:25.837231,25.0,5494.51,13698.0
12588,2017-10-05 14:00:26.860742,25.0,5347.59,13698.0
12589,2017-10-05 14:00:27.900237,25.25,5319.15,13513.0
12590,2017-10-05 14:00:28.940091,25.25,5347.59,13513.0
12591,2017-10-05 14:00:29.979635,24.75,5319.15,13698.0
12592,2017-10-05 14:00:31.002954,25.25,5524.86,13513.0
12593,2017-10-05 14:00:32.042755,25.25,5319.15,13698.0
12594,2017-10-05 14:00:33.082082,25.0,5319.15,13698.0
12595,2017-10-05 14:00:34.121673,25.25,5319.15,13698.0
12596,2017-10-05 14:00:35.161385,24.75,5319.15,13513.0
12597,2017-10-05 14:00:36.185039,24.75,5319.15,13698.0
12598,2017-10-05 14:00:37.224740,25.25,5405.41,13698.0
12599,2017-10-05 14:00:38.264155,25.0,5376.34,13698.0
12600,2017-10-05 14:00:39.303711,25.0,5494.51,13333.0
12601,2017-10-05 14:00:40.327450,25.0,5319.15,13513.0
12602,2017-10-05 14:00:41.367380,25.25,5319.15,13513.0
12603,2017-10-05 14:00:42.406450,25.25,5319.15,13333.0
12604,2017-10-05 14:00:43.446224,25.0,5319.15,13698.0
12605,2017-10-05 14:00:44.485531,25.0,5376.34,13888.0
12606,2017-10-05 14:00:45.509296,25.25,5405.41,13698.0
12607,2017-10-05 14:00:46.548764,25.0,5102.04,13698.0
12608,2017-10-05 14:00:47.588492,25.25,5319.15,13513.0
12609,2017-10-05 14:00:48.627902,24.75,5405.41,13333.0
12610,2017-10-05 14:00:49.651315,25.0,5405.41,13513.0
12611,2017-10-05 14:00:50.691074,25.25,5319.15,13698.0
12612,2017-10-05 14:00:51.730627,25.0,5434.78,13698.0
12613,2017-10-05 14:00:52.770252,25.25,5319.15,13513.0
12614,2017-10-05 14:00:53.809895,25.25,5319.15,13698.0
12615,2017-10-05 14:00:54.833404,25.25,5434.78,13513.0
12616,2017-10-05 14:00:55.872916,25.0,5319.15,13698.0
12617,2017-10-05 14:00:56.912287,25.0,5319.15,13698.0
12618,2017-10-05 14:00:57.951980,24.75,5376.34,13698.0
12619,2017-10-05 14:00:58.975454,25.25,5434.78,13698.0
12620,2017-10-05 14:01:00.014947,25.0,5376.34,13513.0
12621,2017-10-05 14:01:01.054899,24.75,5319.15,13698.0
12622,2017-10-05 14:01:02.094164,25.0,5154.64,13698.0
12623,2017-10-05 14:01:03.133991,25.25,5376.34,13333.0
12624,2017-10-05 14:01:04.157461,24.75,5181.35,13698.0
12625,2017-10-05 14:01:05.196788,24.5,5319.15,13698.0
12626,2017-10-05 14:01:06.236770,25.25,5347.59,13513.0
12627,2017-10-05 14:01:07.276226,25.0,5376.34,14084.0
12628,2017-10-05 14:01:08.300016,25.0,5319.15,13698.0
12629,2017-10-05 14:01:09.339179,25.0,5291.01,13333.0
12630,2017-10-05 14:01:10.378788,25.0,5181.35,13513.0
12631,2017-10-05 14:01:11.418559,25.0,5319.15,13698.0
12632,2017-10-05 14:01:12.458490,24.75,5319.15,13698.0
12633,2017-10-05 14:01:13.481789,24.75,5291.01,13513.0
12634,2017-10-05 14:01:14.521241,25.0,5434.78,13698.0
12635,2017-10-05 14:01:15.560735,24.75,5291.01,13698.0
12636,2017-10-05 14:01:16.600300,24.75,5291.01,13698.0
12637,2017-10-05 14:01:17.623704,25.0,5291.01,13513.0
12638,2017-10-05 14:01:18.663269,24.5,5291.01,13513.0
12639,2017-10-05 14:01:19.703145,25.0,5154.64,13513.0
12640,2017-10-05 14:01:20.742433,25.0,5291.01,13698.0
12641,2017-10-05 14:01:21.782254,25.0,5291.01,13513.0
12642,2017-10-05 14:01:22.805521,25.0,5319.15,13698.0
12643,2017-10-05 14:01:23.845291,25.25,5376.34,13333.0
12644,2017-10-05 14:01:24.884937,24.75,5128.21,13513.0
12645,2017-10-05 14:01:25.924439,24.5,5291.01,13698.0
12646,2017-10-05 14:01:26.947846,25.25,5494.51,13698.0
12647,2017-10-05 14:01:27.987507,24.5,5291.01,13698.0
12648,2017-10-05 14:01:29.027066,25.0,5434.78,13513.0
12649,2017-10-05 14:01:30.066627,25.0,5076.14,13513.0
12650,2017-10-05 14:01:31.106476,24.75,5434.78,13513.0
12651,2017-10-05 14:01:32.130053,24.5,5128.21,13698.0
12652,2017-10-05 14:01:33.169727,25.0,5291.01,13513.0
12653,2017-10-05 14:01:34.208899,25.25,5319.15,13513.0
12654,2017-10-05 14:01:35.248621,24.75,5025.13,13513.0
12655,2017-10-05 14:01:36.272318,25.0,5319.15,13698.0
12656,2017-10-05 14:01:37.311931,25.0,5291.01,13513.0
12657,2017-10-05 14:01:38.351284,25.0,5405.41,13333.0
12658,2017-10-05 14:01:39.390936,25.0,5291.01,13513.0
12659,2017-10-05 14:01:40.430518,24.75,5291.01,13698.0
12660,2017-10-05 14:01:41.454063,25.0,5154.64,13513.0
12661,2017-10-05 14:01:42.493524,25.25,5291.01,13513.0
12662,2017-10-05 14:01:43.533096,24.75,5464.48,13333.0
12663,2017-10-05 14:01:44.572987,25.0,5434.78,13513.0
12664,2017-10-05 14:01:45.612135,24.75,5291.01,13513.0
