,DateTime,Temperature,SensorTemp,SensorMoist
220,2017-10-06 10:22:19.090225,87.0,22222.22,12987.0
221,2017-10-06 10:22:20.129378,87.0,27027.03,13333.0
222,2017-10-06 10:22:21.168408,86.25,23255.81,13157.0
223,2017-10-06 10:22:22.207473,86.75,23255.81,13157.0
224,2017-10-06 10:22:23.230918,86.75,22727.27,13333.0
225,2017-10-06 10:22:24.270124,87.0,24390.24,13333.0
226,2017-10-06 10:22:25.309829,86.75,25000.0,13333.0
227,2017-10-06 10:22:26.348675,86.5,20833.33,13157.0
228,2017-10-06 10:22:27.388135,86.5,21739.13,13157.0
229,2017-10-06 10:22:28.411208,86.75,23809.52,13157.0
230,2017-10-06 10:22:29.450315,86.5,23255.81,13157.0
231,2017-10-06 10:22:30.489936,86.5,20833.33,12987.0
232,2017-10-06 10:22:31.529427,86.5,25641.03,13157.0
233,2017-10-06 10:22:32.568568,86.25,25000.0,13157.0
234,2017-10-06 10:22:33.592113,86.5,27027.03,13333.0
235,2017-10-06 10:22:34.631231,86.0,23809.52,13157.0
236,2017-10-06 10:22:35.671013,86.25,22727.27,13157.0
237,2017-10-06 10:22:36.710201,85.75,22727.27,13333.0
238,2017-10-06 10:22:37.749503,85.5,25000.0,13333.0
239,2017-10-06 10:22:38.773279,86.25,22727.27,13157.0
240,2017-10-06 10:22:39.812502,86.0,26315.79,13333.0
241,2017-10-06 10:22:40.851922,85.75,23255.81,13157.0
242,2017-10-06 10:22:41.891295,86.5,25641.03,13157.0
243,2017-10-06 10:22:42.915096,85.75,22727.27,13157.0
244,2017-10-06 10:22:43.954611,86.0,22727.27,13157.0
245,2017-10-06 10:22:44.993656,85.75,21739.13,12987.0
246,2017-10-06 10:22:46.033017,86.25,21276.6,13333.0
247,2017-10-06 10:22:47.072428,85.75,22727.27,13157.0
248,2017-10-06 10:22:48.095994,85.75,25000.0,13157.0
249,2017-10-06 10:22:49.135443,85.75,25641.03,13333.0
250,2017-10-06 10:22:50.174606,85.5,25000.0,13333.0
251,2017-10-06 10:22:51.213956,85.75,22727.27,13157.0
252,2017-10-06 10:22:52.253819,86.0,22727.27,12987.0
253,2017-10-06 10:22:53.276865,85.5,20408.16,13157.0
254,2017-10-06 10:22:54.316570,86.0,22727.27,13157.0
255,2017-10-06 10:22:55.355627,85.5,22727.27,13157.0
256,2017-10-06 10:22:56.394919,85.75,22727.27,13157.0
257,2017-10-06 10:22:57.434431,85.75,20408.16,13333.0
258,2017-10-06 10:22:58.457962,85.75,22727.27,13157.0
259,2017-10-06 10:22:59.497115,85.75,27777.78,13333.0
260,2017-10-06 10:23:00.536563,85.25,22727.27,12987.0
261,2017-10-06 10:23:01.576093,85.5,25641.03,13333.0
262,2017-10-06 10:23:02.599387,85.0,22727.27,12987.0
263,2017-10-06 10:23:03.638976,85.5,22727.27,13333.0
264,2017-10-06 10:23:04.678523,85.25,24390.24,13157.0
265,2017-10-06 10:23:05.718311,84.75,21276.6,13333.0
266,2017-10-06 10:23:06.757645,85.25,25641.03,13157.0
267,2017-10-06 10:23:07.781437,85.25,26315.79,13157.0
268,2017-10-06 10:23:08.820751,85.25,19230.77,13333.0
269,2017-10-06 10:23:09.860480,84.75,19607.84,13333.0
270,2017-10-06 10:23:10.899281,84.75,22727.27,13157.0
271,2017-10-06 10:23:11.938695,85.25,22727.27,13157.0
272,2017-10-06 10:23:12.961800,85.0,25000.0,13333.0
273,2017-10-06 10:23:14.001229,85.25,22727.27,12987.0
274,2017-10-06 10:23:15.040813,85.0,22727.27,13157.0
275,2017-10-06 10:23:16.080457,85.0,20833.33,13157.0
276,2017-10-06 10:23:17.119790,84.5,24390.24,13157.0
277,2017-10-06 10:23:18.143397,85.0,21276.6,13333.0
278,2017-10-06 10:23:19.182894,85.0,22222.22,12987.0
279,2017-10-06 10:23:20.222738,84.5,22222.22,12987.0
280,2017-10-06 10:23:21.262239,85.0,22222.22,13333.0
281,2017-10-06 10:23:22.285682,84.5,23255.81,13157.0
282,2017-10-06 10:23:23.325492,84.75,22727.27,13157.0
283,2017-10-06 10:23:24.364892,84.5,22222.22,13157.0
284,2017-10-06 10:23:25.404297,84.5,25000.0,13157.0
285,2017-10-06 10:23:26.444281,84.75,22222.22,12987.0
286,2017-10-06 10:23:27.467469,84.75,18867.92,12987.0
287,2017-10-06 10:23:28.507089,84.25,22222.22,12987.0
288,2017-10-06 10:23:29.546602,84.5,18518.52,13157.0
289,2017-10-06 10:23:30.586025,84.5,22222.22,12987.0
290,2017-10-06 10:23:31.609547,84.5,22222.22,13333.0
291,2017-10-06 10:23:32.649097,84.5,22222.22,12987.0
292,2017-10-06 10:23:33.688469,84.25,22222.22,13157.0
293,2017-10-06 10:23:34.727508,84.0,22222.22,12987.0
294,2017-10-06 10:23:35.766747,84.5,22222.22,12987.0
295,2017-10-06 10:23:36.789969,84.75,18867.92,13333.0
296,2017-10-06 10:23:37.829708,84.25,19230.77,12987.0
297,2017-10-06 10:23:38.868657,84.25,22727.27,13157.0
298,2017-10-06 10:23:39.908267,84.0,25000.0,13333.0
299,2017-10-06 10:23:40.947954,84.25,22222.22,13157.0
300,2017-10-06 10:23:41.970914,84.25,21739.13,13333.0
301,2017-10-06 10:23:43.010236,84.25,22727.27,13157.0
302,2017-10-06 10:23:44.049813,84.5,22222.22,13157.0
303,2017-10-06 10:23:45.089141,84.0,22222.22,13157.0
